,EVENT_DATE,EVENT_TYPE,ADMIN1,FATALITIES
1577,2014-03-08,Riots/Protests,Turkana,0
1578,2014-03-08,Riots/Protests,Mombasa,0
1579,2014-03-08,Strategic development,Nairobi,0
1580,2014-03-08,Violence against civilians,Kakamega,1
1581,2014-03-09,Riots/Protests,Migori,0
1582,2014-03-09,Riots/Protests,Nairobi,0
1583,2014-03-09,Riots/Protests,Machakos,0
1584,2014-03-10,Riots/Protests,Nyeri,0
1585,2014-03-10,Riots/Protests,Taita Taveta,0
1586,2014-03-11,Riots/Protests,Mombasa,0
1587,2014-03-11,Riots/Protests,Lamu,0
1588,2014-03-12,Riots/Protests,Narok,0
1589,2014-03-12,Violence against civilians,Isiolo,15
1590,2014-03-12,Remote violence,Garissa,0
1591,2014-03-12,Riots/Protests,Kitui,0
1592,2014-04-01,Violence against civilians,Embu,1
1593,2014-04-01,Remote violence,Nairobi,0
1594,2014-04-01,Battle-No change of territory,Marsabit,4
1595,2014-04-02,Riots/Protests,Nairobi,0
1596,2014-04-03,Riots/Protests,Tana River,0
1597,2014-04-04,Riots/Protests,Mombasa,0
1598,2014-04-05,Remote violence,Nairobi,3
1599,2014-04-05,Battle-No change of territory,Kilifi,1
1600,2014-04-08,Remote violence,Mandera,0
1601,2014-04-09,Riots/Protests,Machakos,0
1602,2014-04-09,Riots/Protests,Narok,0
1603,2014-04-10,Riots/Protests,Nairobi,0
1604,2014-04-10,Violence against civilians,Mandera,1
1605,2014-04-11,Riots/Protests,Homa Bay,0
1606,2014-04-11,Riots/Protests,Elgeyo-Marakwet,0
1607,2014-04-11,Violence against civilians,Mombasa,1
1608,2014-04-12,Riots/Protests,Elgeyo-Marakwet,0
1609,2014-05-01,Violence against civilians,Kilifi,1
1610,2014-05-01,Battle-No change of territory,Kwale,0
1611,2014-05-01,Battle-No change of territory,Kwale,0
1612,2014-05-02,Remote violence,Mombasa,0
1613,2014-05-03,Violence against civilians,Embu,0
1614,2014-05-03,Riots/Protests,Nairobi,0
1615,2014-05-03,Riots/Protests,Kakamega,0
1616,2014-05-04,Strategic development,Nairobi,0
1617,2014-05-04,Violence against civilians,Kitui,1
1618,2014-05-05,Strategic development,Garissa,0
1619,2014-05-07,Violence against civilians,Lamu,21
1620,2014-05-07,Violence against civilians,Nyeri,2
1621,2014-05-09,Riots/Protests,Kiambu,0
1622,2014-05-10,Violence against civilians,Embu,1
1623,2014-05-11,Riots/Protests,Uasin Gishu,0
1624,2014-05-11,Riots/Protests,Turkana,0
1625,2014-05-11,Battle-No change of territory,Baringo,6
1626,2014-05-11,Riots/Protests,Uasin Gishu,0
1627,2014-05-12,Riots/Protests,Machakos,0
1628,2014-06-01,Riots/Protests,Kitui,0
1629,2014-06-01,Violence against civilians,Embu,1
1630,2014-06-03,Battle-No change of territory,Mandera,0
1631,2014-06-04,Riots/Protests,Nairobi,0
1632,2014-06-05,Battle-No change of territory,Nairobi,3
1633,2014-06-07,Battle-No change of territory,Tana River,12
1634,2014-06-08,Riots/Protests,Kisii,0
1635,2014-06-08,Riots/Protests,Baringo,0
1636,2014-06-08,Riots/Protests,Baringo,0
1637,2014-06-10,Violence against civilians,Embu,1
1638,2014-06-11,Riots/Protests,Turkana,0
1639,2014-06-12,Riots/Protests,Nakuru,0
1640,2014-07-01,Violence against civilians,Marsabit,10
1641,2014-07-01,Battle-No change of territory,Marsabit,1
1642,2014-07-02,Riots/Protests,Mombasa,0
1643,2014-07-03,Riots/Protests,Lamu,0
1644,2014-07-03,Battle-No change of territory,Garissa,2
1645,2014-07-03,Battle-No change of territory,Laikipia,2
1646,2014-07-06,Riots/Protests,Nyeri,0
1647,2014-07-06,Riots/Protests,Muranga,0
1648,2014-07-06,Riots/Protests,Narok,0
1649,2014-07-06,Riots/Protests,Nakuru,0
1650,2014-07-07,Riots/Protests,Lamu,0
1651,2014-07-07,Battle-No change of territory,Lamu,1
1652,2014-07-07,Violence against civilians,Wajir,1
1653,2014-07-07,Riots/Protests,Kisumu,0
1654,2014-07-07,Riots/Protests,Nairobi,0
1655,2014-07-08,Riots/Protests,Embu,0
1656,2014-07-09,Violence against civilians,Laikipia,1
1657,2014-07-09,Battle-No change of territory,Mandera,1
1658,2014-07-10,Riots/Protests,Kiambu,0
1659,2014-07-10,Violence against civilians,Elgeyo-Marakwet,0
1660,2014-08-01,Battle-No change of territory,Marsabit,0
1661,2014-08-01,Riots/Protests,Kirinyaga,0
1662,2014-08-01,Remote violence,Garissa,0
1663,2014-08-03,Battle-No change of territory,Laikipia,3
1664,2014-08-04,Violence against civilians,Mandera,1
1665,2014-08-08,Battle-No change of territory,Mandera,0
1666,2014-08-09,Riots/Protests,Kiambu,0
1667,2014-08-10,Riots/Protests,Kiambu,0
1668,2014-08-11,Violence against civilians,Mombasa,1
1669,2014-08-12,Violence against civilians,Kakamega,0
1670,2014-08-12,Strategic development,Nyandarua,0
1671,2014-09-01,Riots/Protests,Nandi,0
1672,2014-09-01,Violence against civilians,Nairobi,0
1673,2014-09-01,Violence against civilians,Laikipia,1
1674,2014-09-02,Violence against civilians,Busia,1
1675,2014-09-03,Battle-No change of territory,Laikipia,0
1676,2014-09-04,Riots/Protests,Embu,0
1677,2014-09-05,Violence against civilians,Narok,0
1678,2014-09-06,Violence against civilians,Garissa,1
1679,2014-09-06,Riots/Protests,Kiambu,0
1680,2014-09-07,Riots/Protests,Kakamega,0
1681,2014-09-09,Riots/Protests,Kiambu,0
1682,2014-09-09,Riots/Protests,Kilifi,0
1683,2014-09-09,Riots/Protests,Nairobi,0
1684,2014-09-10,Riots/Protests,Nyandarua,0
1685,2014-09-10,Battle-No change of territory,Nakuru,1
1686,2014-09-10,Riots/Protests,Vihiga,0
1687,2014-09-11,Battle-No change of territory,Kakamega,1
1688,2014-09-11,Riots/Protests,Mombasa,1
1689,2014-09-12,Riots/Protests,Bungoma,0
1690,2014-10-01,Riots/Protests,Nairobi,0
1691,2014-10-02,Riots/Protests,Nairobi,0
1692,2014-10-02,Riots/Protests,Homa Bay,0
1693,2014-10-02,Battle-No change of territory,Kwale,0
1694,2014-10-03,Violence against civilians,Nakuru,2
1695,2014-10-03,Riots/Protests,Kisii,0
1696,2014-10-06,Violence against civilians,Mombasa,1
1697,2014-10-07,Riots/Protests,Bomet,0
1698,2014-10-07,Violence against civilians,Lamu,0
1699,2014-10-08,Riots/Protests,Kisumu,0
1700,2014-10-09,Riots/Protests,Kiambu,0
1701,2014-10-09,Riots/Protests,Nairobi,0
1702,2014-10-09,Riots/Protests,Migori,0
1703,2014-10-09,Violence against civilians,Mandera,2
1704,2014-10-09,Riots/Protests,Bomet,0
1705,2014-10-10,Riots/Protests,Busia,0
1706,2014-10-10,Violence against civilians,Lamu,0
1707,2014-10-12,Violence against civilians,Vihiga,6
1708,2014-11-02,Riots/Protests,Muranga,0
1709,2014-11-02,Riots/Protests,West Pokot,0
1710,2014-11-03,Riots/Protests,Kisii,0
1711,2014-11-04,Violence against civilians,Homa Bay,1
1712,2014-11-06,Riots/Protests,Migori,0
1713,2014-11-06,Riots/Protests,Migori,0
1714,2014-11-06,Riots/Protests,Narok,0
1715,2014-11-06,Violence against civilians,Nairobi,1
1716,2014-11-06,Violence against civilians,Garissa,0
1717,2014-11-07,Violence against civilians,Mombasa,1
1718,2014-11-08,Violence against civilians,Kitui,1
1719,2014-11-09,Riots/Protests,Nairobi,0
1720,2014-11-10,Battle-No change of territory,Mombasa,1
1721,2014-11-11,Battle-No change of territory,Isiolo,8
1722,2014-11-12,Battle-No change of territory,Kilifi,1
1723,2014-12-02,Riots/Protests,Nyeri,0
1724,2014-12-02,Violence against civilians,Kisumu,0
1725,2014-12-03,Violence against civilians,Embu,1
1726,2014-12-04,Riots/Protests,Migori,0
1727,2014-12-05,Violence against civilians,Laikipia,1
1728,2014-12-06,Riots/Protests,Nyeri,0
1729,2014-12-06,Riots/Protests,Kisii,0
1730,2014-12-06,Riots/Protests,Uasin Gishu,0
1731,2014-12-09,Violence against civilians,Kericho,1
1732,2014-12-11,Violence against civilians,Tharaka-Nithi,0
1733,2015-01-03,Violence against civilians,Machakos,3
1734,2015-01-03,Violence against civilians,Machakos,1
1735,2015-01-04,Violence against civilians,Garissa,1
1736,2015-01-04,Riots/Protests,Kilifi,0
1737,2015-01-06,Non-violent transfer of territory,Mandera,0
1738,2015-01-07,Riots/Protests,Nairobi,0
1739,2015-01-07,Violence against civilians,Mandera,9
1740,2015-01-12,Riots/Protests,Nairobi,0
1741,2015-02-02,Riots/Protests,Nandi,0
1742,2015-02-02,Riots/Protests,Nairobi,0
1743,2015-02-03,Riots/Protests,Busia,0
1744,2015-02-03,Riots/Protests,Laikipia,0
1745,2015-02-04,Battle-No change of territory,Garissa,4
1746,2015-02-04,Violence against civilians,Garissa,148
1747,2015-02-08,Violence against civilians,Nairobi,1
1748,2015-02-08,Riots/Protests,Vihiga,0
1749,2015-02-09,Riots/Protests,Muranga,0
1750,2015-02-11,Riots/Protests,Kisumu,0
1751,2015-03-01,Riots/Protests,Bomet,0
1752,2015-03-02,Riots/Protests,Nairobi,0
1753,2015-03-02,Violence against civilians,Homa Bay,1
1754,2015-03-05,Violence against civilians,Samburu,15
1755,2015-03-06,Violence against civilians,Marsabit,2
1756,2015-03-07,Violence against civilians,Mombasa,1
1757,2015-03-08,Battle-No change of territory,Tana River,9
1758,2015-03-09,Violence against civilians,Makueni,0
1759,2015-03-09,Riots/Protests,Nyeri,0
1760,2015-03-10,Battle-No change of territory,Homa Bay,3
1761,2015-03-11,Riots/Protests,Nairobi,0
1762,2015-03-12,Riots/Protests,Nairobi,0
1763,2015-04-01,Riots/Protests,Nairobi,0
1764,2015-04-02,Violence against civilians,Turkana,4
1765,2015-04-03,Riots/Protests,Elgeyo-Marakwet,0
1766,2015-04-03,Violence against civilians,Mandera,0
1767,2015-04-04,Riots/Protests,Garissa,0
1768,2015-04-04,Riots/Protests,Nairobi,0
1769,2015-04-05,Riots/Protests,Baringo,0
1770,2015-04-05,Violence against civilians,Baringo,18
1771,2015-04-05,Battle-No change of territory,Baringo,36
1772,2015-04-09,Riots/Protests,Mombasa,0
1773,2015-05-01,Riots/Protests,Kisumu,0
1774,2015-05-01,Battle-No change of territory,Baringo,1
1775,2015-05-02,Violence against civilians,Mandera,0
1776,2015-05-02,Riots/Protests,Nairobi,0
1777,2015-05-02,Riots/Protests,Nairobi,0
1778,2015-05-04,Riots/Protests,Nairobi,0
1779,2015-05-04,Strategic development,Mombasa,0
1780,2015-05-07,Violence against civilians,Kilifi,1
1781,2015-05-10,Violence against civilians,Kisumu,0
1782,2015-06-01,Riots/Protests,Machakos,0
1783,2015-06-01,Riots/Protests,Muranga,0
1784,2015-06-02,Riots/Protests,Narok,0
1785,2015-06-02,Riots/Protests,Nairobi,0
1786,2015-06-06,Violence against civilians,Wajir,3
1787,2015-06-06,Battle-No change of territory,Isiolo,3
1788,2015-06-07,Riots/Protests,Nairobi,0
1789,2015-06-12,Battle-No change of territory,Lamu,7
1790,2015-06-12,Violence against civilians,Garissa,0
1791,2015-07-01,Riots/Protests,Laikipia,0
1792,2015-07-01,Riots/Protests,Meru,0
1793,2015-07-02,Riots/Protests,Nakuru,0
1794,2015-07-02,Violence against civilians,Nairobi,4
1795,2015-07-03,Riots/Protests,Nyeri,0
1796,2015-07-03,Riots/Protests,Narok,0
1797,2015-07-03,Riots/Protests,Kitui,0
1798,2015-07-04,Riots/Protests,Mombasa,0
1799,2015-07-04,Riots/Protests,Nairobi,0
1800,2015-07-07,Violence against civilians,Mandera,14
1801,2015-07-07,Violence against civilians,Lamu,0
1802,2015-07-09,Riots/Protests,Nairobi,0
1803,2015-07-10,Riots/Protests,Vihiga,0
1804,2015-08-01,Riots/Protests,Kitui,0
1805,2015-08-01,Riots/Protests,Nakuru,0
1806,2015-08-04,Riots/Protests,Kiambu,0
1807,2015-08-04,Violence against civilians,Kiambu,2
1808,2015-08-06,Riots/Protests,Garissa,0
1809,2015-08-06,Riots/Protests,Mombasa,0
1810,2015-08-06,Strategic development,Isiolo,0
1811,2015-08-06,Battle-No change of territory,Laikipia,10
1812,2015-08-09,Strategic development,Nairobi,0
1813,2015-08-10,Violence against civilians,Nairobi,1
1814,2015-09-01,Violence against civilians,Nakuru,0
1815,2015-09-03,Riots/Protests,Kisii,0
1816,2015-09-03,Battle-No change of territory,Turkana,1
1817,2015-09-04,Riots/Protests,Kisii,0
1818,2015-09-05,Riots/Protests,Mombasa,1
1819,2015-09-07,Riots/Protests,Embu,0
1820,2015-09-07,Battle-No change of territory,Lamu,0
1821,2015-09-09,Riots/Protests,Nairobi,0
1822,2015-09-09,Riots/Protests,Uasin Gishu,0
1823,2015-09-10,Riots/Protests,Siaya,0
1824,2015-10-02,Riots/Protests,Kiambu,0
1825,2015-10-03,Violence against civilians,Bungoma,0
1826,2015-10-04,Violence against civilians,Bomet,0
1827,2015-10-05,Riots/Protests,Mombasa,0
1828,2015-10-06,Riots/Protests,Nairobi,0
1829,2015-10-10,Riots/Protests,Kiambu,0
1830,2015-10-10,Riots/Protests,Siaya,0
1831,2015-10-11,Riots/Protests,Nairobi,0
1832,2015-11-01,Battle-No change of territory,Mombasa,1
1833,2015-11-03,Riots/Protests,Bungoma,0
1834,2015-11-03,Riots/Protests,West Pokot,0
1835,2015-11-04,Battle-No change of territory,Kwale,2
1836,2015-11-05,Riots/Protests,Meru,0
1837,2015-11-06,Riots/Protests,Marsabit,0
1838,2015-11-07,Remote violence,Lamu,3
1839,2015-11-07,Battle-No change of territory,Elgeyo-Marakwet,1
1840,2015-11-09,Riots/Protests,Nairobi,0
1841,2015-11-12,Riots/Protests,Nakuru,0
1842,2015-12-01,Riots/Protests,Nandi,0
1843,2015-12-01,Violence against civilians,Bungoma,1
1844,2015-12-01,Violence against civilians,West Pokot,1
1845,2015-12-01,Riots/Protests,Bomet,0
1846,2015-12-03,Violence against civilians,Wajir,4
1847,2015-12-04,Strategic development,Mandera,0
1848,2015-12-05,Riots/Protests,Makueni,0
1849,2015-12-07,Battle-No change of territory,Elgeyo-Marakwet,1
1850,2015-12-08,Remote violence,Lamu,7
1851,2015-12-09,Riots/Protests,Muranga,0
1852,2015-12-09,Riots/Protests,Garissa,0
1853,2015-12-10,Violence against civilians,Garissa,0
1854,2015-12-10,Riots/Protests,Nairobi,0
1855,2015-12-10,Battle-No change of territory,Garissa,0
1856,2016-01-01,Battle-No change of territory,Lamu,0
1857,2016-01-02,Riots/Protests,Nairobi,0
1858,2016-01-06,Riots/Protests,Nakuru,0
1859,2016-01-07,Violence against civilians,Mandera,6
1860,2016-01-08,Riots/Protests,Narok,0
1861,2016-01-08,Remote violence,Lamu,0
1862,2016-01-11,Violence against civilians,Vihiga,1
1863,2016-01-12,Strategic development,Vihiga,0
1864,2016-02-01,Violence against civilians,Kwale,0
1865,2016-02-02,Battle-No change of territory,Garissa,4
1866,2016-02-02,Violence against civilians,Baringo,3
1867,2016-02-03,Riots/Protests,Narok,0
1868,2016-02-08,Violence against civilians,Narok,0
1869,2016-02-09,Riots/Protests,Embu,0
1870,2016-02-09,Riots/Protests,Nyeri,0
1871,2016-02-11,Riots/Protests,Kisii,0
1872,2016-02-11,Riots/Protests,Nairobi,0
1873,2016-02-11,Riots/Protests,Nairobi,0
1874,2016-02-12,Remote violence,Mandera,0
1875,2016-03-02,Riots/Protests,Tharaka-Nithi,0
1876,2016-03-05,Riots/Protests,Nairobi,0
1877,2016-03-06,Remote violence,Garissa,10
1878,2016-03-06,Violence against civilians,Kwale,1
1879,2016-03-08,Violence against civilians,Kilifi,1
1880,2016-03-08,Battle-No change of territory,Siaya,3
1881,2016-03-10,Riots/Protests,Garissa,0
1882,2016-03-10,Riots/Protests,Nyeri,0
1883,2016-03-12,Riots/Protests,Nakuru,0
1884,2016-04-02,Riots/Protests,Nairobi,0
1885,2016-04-04,Riots/Protests,Kirinyaga,0
1886,2016-04-04,Riots/Protests,Nairobi,0
1887,2016-04-07,Riots/Protests,Kisii,0
1888,2016-04-07,Riots/Protests,Nairobi,0
1889,2016-05-03,Riots/Protests,Kericho,0
1890,2016-05-04,Riots/Protests,Samburu,0
1891,2016-05-05,Violence against civilians,Nairobi,1
1892,2016-05-05,Riots/Protests,Narok,0
1893,2016-05-06,Riots/Protests,Migori,0
1894,2016-05-07,Violence against civilians,Kwale,1
1895,2016-05-08,Riots/Protests,Makueni,0
1896,2016-05-11,Riots/Protests,Meru,0
1897,2016-05-11,Battle-No change of territory,Kisii,1
1898,2016-05-11,Battle-No change of territory,Wajir,6
1899,2016-05-11,Riots/Protests,Nyeri,0
1900,2016-06-06,Riots/Protests,Machakos,0
1901,2016-06-06,Riots/Protests,Nairobi,0
1902,2016-06-06,Riots/Protests,Nairobi,0
1903,2016-06-06,Riots/Protests,Kisumu,0
1904,2016-06-06,Riots/Protests,Migori,0
1905,2016-06-06,Riots/Protests,Kisumu,2
1906,2016-06-07,Riots/Protests,Uasin Gishu,0
1907,2016-06-07,Battle-No change of territory,Kwale,1
1908,2016-06-07,Battle-No change of territory,Kwale,1
1909,2016-06-07,Riots/Protests,Nairobi,0
1910,2016-06-08,Riots/Protests,Narok,0
1911,2016-06-08,Battle-No change of territory,Lamu,0
1912,2016-06-09,Riots/Protests,Nyamira,0
1913,2016-06-10,Violence against civilians,Mandera,6
1914,2016-07-08,Riots/Protests,Kirinyaga,0
1915,2016-07-08,Violence against civilians,Narok,1
1916,2016-07-09,Riots/Protests,Kisii,0
1917,2016-07-09,Riots/Protests,Nyamira,0
1918,2016-07-10,Violence against civilians,Meru,1
1919,2016-07-11,Riots/Protests,Bomet,0
1920,2016-08-02,Violence against civilians,Nairobi,1
1921,2016-08-02,Riots/Protests,Tharaka-Nithi,0
1922,2016-08-09,Riots/Protests,Nyeri,0
1923,2016-08-09,Riots/Protests,Nakuru,0
1924,2016-08-09,Riots/Protests,Nairobi,0
1925,2016-08-09,Riots/Protests,Meru,0
1926,2016-08-09,Riots/Protests,Uasin Gishu,0
1927,2016-08-09,Riots/Protests,Trans Nzoia,0
1928,2016-08-09,Violence against civilians,Isiolo,1
1929,2016-09-02,Riots/Protests,Nakuru,0
1930,2016-09-03,Riots/Protests,Kiambu,0
1931,2016-09-03,Violence against civilians,Nairobi,0
1932,2016-09-05,Riots/Protests,Nairobi,0
1933,2016-09-07,Battle-Non-state actor overtakes territory,Wajir,10
1934,2016-09-07,Violence against civilians,Mandera,1
1935,2016-09-09,Remote violence,Mandera,4
1936,2016-09-11,Riots/Protests,Nairobi,0
1937,2016-09-11,Riots/Protests,Nairobi,0
1938,2016-09-11,Riots/Protests,Busia,1
1939,2016-09-12,Battle-No change of territory,Garissa,4
1940,2016-10-01,Riots/Protests,Mombasa,0
1941,2016-10-04,Battle-No change of territory,Wajir,0
1942,2016-10-05,Riots/Protests,Kwale,0
1943,2016-10-05,Riots/Protests,Kisumu,0
1944,2016-10-07,Battle-No change of territory,Lamu,0
1945,2016-10-08,Riots/Protests,Nakuru,0
1946,2016-10-09,Battle-No change of territory,Isiolo,4
1947,2016-10-10,Violence against civilians,Nakuru,1
1948,2016-10-10,Riots/Protests,Busia,0
1949,2016-11-06,Riots/Protests,Uasin Gishu,0
1950,2016-11-06,Remote violence,Mandera,0
1951,2016-11-06,Riots/Protests,Nakuru,0
1952,2016-11-09,Battle-No change of territory,Mombasa,3
1953,2016-11-10,Riots/Protests,Tana River,0
1954,2016-11-10,Riots/Protests,Isiolo,0
1955,2016-11-10,Riots/Protests,Bungoma,0
1956,2016-12-03,Riots/Protests,Kilifi,0
1957,2016-12-04,Riots/Protests,Kakamega,0
1958,2016-12-04,Riots/Protests,Kakamega,0
1959,2016-12-04,Riots/Protests,Uasin Gishu,0
1960,2016-12-05,Battle-No change of territory,Elgeyo-Marakwet,4
1961,2016-12-07,Strategic development,Lamu,0
1962,2016-12-07,Riots/Protests,Kakamega,0
1963,2016-12-09,Riots/Protests,Embu,0
1964,2016-12-09,Battle-No change of territory,Narok,0
1965,2016-12-10,Riots/Protests,Nyeri,0
1966,2016-12-10,Riots/Protests,Tana River,0
1967,2016-12-11,Violence against civilians,Meru,1
1968,2016-12-12,Riots/Protests,Nyandarua,0
1969,2016-12-12,Battle-No change of territory,Mandera,0
1970,2016-12-12,Violence against civilians,Nyamira,0
1971,2016-12-12,Riots/Protests,Nairobi,0
1972,2001-01-13,Battle-No change of territory,Elgeyo-Marakwet,4
1973,2002-01-13,Violence against civilians,Isiolo,2
1974,2005-01-13,Violence against civilians,West Pokot,0
1975,2005-01-13,Battle-No change of territory,West Pokot,7
1976,2008-01-13,Violence against civilians,Trans Nzoia,7
1977,2012-01-13,Battle-No change of territory,Nairobi,0
1978,2013-01-13,Riots/Protests,Muranga,0
1979,2013-01-13,Violence against civilians,Migori,1
1980,2014-01-13,Riots/Protests,Kwale,0
1981,2014-01-13,Violence against civilians,Marsabit,2
1982,2014-01-13,Riots/Protests,Meru,0
1983,2014-01-13,Battle-No change of territory,Marsabit,2
1984,2015-01-13,Violence against civilians,Kajiado,1
1985,2015-01-13,Riots/Protests,Nairobi,0
1986,1999-02-13,Battle-No change of territory,Bomet,0
1987,1999-02-13,Battle-No change of territory,Narok,0
